# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,炮击类型,炮击等级,最大弹数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
188149,晶铳炮海姆达尔改,尾晶蝎晶石制作的铳枪，用极其珍贵的矿石装点，不仅火力惊人而且防护效果极佳。,40,2,ep_wjx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390026,390026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,400,0,10,3000000,620000,1170000,1400000,2200000,2800000,3600000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188150,晶铳炮海姆达尔改,尾晶蝎晶石制作的铳枪，用极其珍贵的矿石装点，不仅火力惊人而且防护效果极佳。,40,2,ep_wjx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390026,390026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,400,0,0,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,3,4,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188151,晶铳炮海姆达尔改,尾晶蝎晶石制作的铳枪，用极其珍贵的矿石装点，不仅火力惊人而且防护效果极佳。,40,2,ep_wjx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390026,390026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,400,0,5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,30,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188152,羽铳·魂之边境改,温暖的鸟羽覆盖着冰冷的铳管，白色的吐息将猎物引入地狱的边境。,40,2,ep_ymn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390211,390211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,430,0,0,3000000,760000,1350000,1980000,2720000,3280000,3990000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188153,羽铳·魂之边境改,温暖的鸟羽覆盖着冰冷的铳管，白色的吐息将猎物引入地狱的边境。,40,2,ep_ymn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390211,390211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,430,0,10,2900000,640000,1220000,2010000,2440000,2820000,3570000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,1,3,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188154,羽铳·魂之边境改,温暖的鸟羽覆盖着冰冷的铳管，白色的吐息将猎物引入地狱的边境。,40,2,ep_ymn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390211,390211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,430,0,0,3000000,620000,1170000,1400000,2200000,2800000,3600000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188155,羽铳·魂之边境改,温暖的鸟羽覆盖着冰冷的铳管，白色的吐息将猎物引入地狱的边境。,40,2,ep_ymn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390211,390211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,430,0,5,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188156,羽铳·魂之边境改,温暖的鸟羽覆盖着冰冷的铳管，白色的吐息将猎物引入地狱的边境。,40,2,ep_ymn_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390211,390211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,430,0,0,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,30,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,2,3,,,,2,,,,,1,4,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188157,末世殒息改,传说中死斗士一角龙素材制作的铳枪，枪体附着的无畏力能令对手瞬间解体。,40,2,ep_yjl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390020,390020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,500,0,10,3000000,760000,1350000,1980000,2720000,3280000,3990000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188158,末世殒息改,传说中死斗士一角龙素材制作的铳枪，枪体附着的无畏力能令对手瞬间解体。,40,2,ep_yjl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390020,390020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,500,0,0,2900000,640000,1220000,2010000,2440000,2820000,3570000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,,,,2,,,,,3,4,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188159,末世殒息改,传说中死斗士一角龙素材制作的铳枪，枪体附着的无畏力能令对手瞬间解体。,40,2,ep_yjl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390020,390020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,500,0,0,3000000,620000,1170000,1400000,2200000,2800000,3600000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188160,末世殒息改,传说中死斗士一角龙素材制作的铳枪，枪体附着的无畏力能令对手瞬间解体。,40,2,ep_yjl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390020,390020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,500,0,-10,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,,,,2,,,,,1,4,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188161,末世殒息改,传说中死斗士一角龙素材制作的铳枪，枪体附着的无畏力能令对手瞬间解体。,40,2,ep_yjl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390020,390020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,500,0,5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,2,3,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188162,猩红堡垒,再现雄火龙红莲之怒的王者铳炮，枪口绽放出火与毒的旋律，猎物们在烈焰中迎接死亡。,40,3,ep_xhl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390025,390025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,0,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,21,22,23,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188163,猩红堡垒,再现雄火龙红莲之怒的王者铳炮，枪口绽放出火与毒的旋律，猎物们在烈焰中迎接死亡。,40,3,ep_xhl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390025,390025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,10,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,21,22,23,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188164,猩红堡垒,再现雄火龙红莲之怒的王者铳炮，枪口绽放出火与毒的旋律，猎物们在烈焰中迎接死亡。,40,3,ep_xhl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390025,390025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,21,22,23,,,,2,,,,,1,4,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188165,猩红堡垒,再现雄火龙红莲之怒的王者铳炮，枪口绽放出火与毒的旋律，猎物们在烈焰中迎接死亡。,40,3,ep_xhl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390025,390025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,10,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,21,22,23,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188166,猩红堡垒,再现雄火龙红莲之怒的王者铳炮，枪口绽放出火与毒的旋律，猎物们在烈焰中迎接死亡。,40,3,ep_xhl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390025,390025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,-10,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,100,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,21,22,23,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188167,摧伏要冲,包裹着剑极狼素材的铳枪，枪尖喷射出冷酷的气息，足以冰冻世间万物。,40,3,ep_nbx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390072,390072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,0,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,51,52,53,,,,2,,,,,2,4,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188168,摧伏要冲,包裹着剑极狼素材的铳枪，枪尖喷射出冷酷的气息，足以冰冻世间万物。,40,3,ep_nbx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390072,390072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,5,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,51,52,53,,,,2,,,,,1,4,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188169,摧伏要冲,包裹着剑极狼素材的铳枪，枪尖喷射出冷酷的气息，足以冰冻世间万物。,40,3,ep_nbx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390072,390072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,51,52,53,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188170,摧伏要冲,包裹着剑极狼素材的铳枪，枪尖喷射出冷酷的气息，足以冰冻世间万物。,40,3,ep_nbx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390072,390072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,10,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,51,52,53,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188171,摧伏要冲,包裹着剑极狼素材的铳枪，枪尖喷射出冷酷的气息，足以冰冻世间万物。,40,3,ep_nbx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390072,390072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,480,0,-10,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,100,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,51,52,53,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188172,血色发电机改,使用红电龙素材制作的铳枪，瞬间迸发的超强电流除能狠狠击倒猎物之余，还能给烤肉架通电加热。,40,3,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390206,390206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,5,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,32,33,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188173,血色发电机改,使用红电龙素材制作的铳枪，瞬间迸发的超强电流除能狠狠击倒猎物之余，还能给烤肉架通电加热。,40,3,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390206,390206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,-5,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,32,33,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188174,血色发电机改,使用红电龙素材制作的铳枪，瞬间迸发的超强电流除能狠狠击倒猎物之余，还能给烤肉架通电加热。,40,3,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390206,390206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,32,33,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188175,血色发电机改,使用红电龙素材制作的铳枪，瞬间迸发的超强电流除能狠狠击倒猎物之余，还能给烤肉架通电加热。,40,3,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390206,390206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,5,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,0,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,32,33,,,,2,,,,,3,4,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188176,血色发电机改,使用红电龙素材制作的铳枪，瞬间迸发的超强电流除能狠狠击倒猎物之余，还能给烤肉架通电加热。,40,3,ep_dl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390206,390206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,0,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,100,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,31,32,33,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188177,猛火油柜改,根据古老东方武器原型制作而成，前所未有的恶魔之力将被从容宽释。,40,3,ep_lsx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390022,390022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,-15,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,,,,2,,,,,3,4,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188178,猛火油柜改,根据古老东方武器原型制作而成，前所未有的恶魔之力将被从容宽释。,40,3,ep_lsx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390022,390022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,-15,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,,,,2,,,,,1,2,5,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188179,猛火油柜改,根据古老东方武器原型制作而成，前所未有的恶魔之力将被从容宽释。,40,3,ep_lsx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390022,390022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,-5,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,,,,2,,,,,2,3,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188180,猛火油柜改,根据古老东方武器原型制作而成，前所未有的恶魔之力将被从容宽释。,40,3,ep_lsx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390022,390022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,-5,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,,,,2,,,,,2,2,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188181,猛火油柜改,根据古老东方武器原型制作而成，前所未有的恶魔之力将被从容宽释。,40,3,ep_lsx_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390022,390022,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,480,0,5,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,100,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,12,13,,,,2,,,,,2,4,3,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188182,瓦尔基里怒焰,烈焰雌火龙素材制作的铳枪，猛毒与烈焰犹如花朵般绽放。,40,3,ep_chl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390071,390071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,540,0,5,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,35,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,2,,,,,3,3,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188183,瓦尔基里怒焰,烈焰雌火龙素材制作的铳枪，猛毒与烈焰犹如花朵般绽放。,40,3,ep_chl_13,0,1,1,2,1,9,0,0,0,1,0,0,0,0,0,0,0,,390071,390071,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,0,540,0,-10,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,35,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,2,,,,,3,2,2,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
