# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
57002,森流枪,,1,2,ep_hls_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330001,330001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,70,0,0,750000,150000,400000,900000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10101,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
57003,长牙骨突,,1,2,ep_dyzw_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330003,330003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,93,0,0,750000,200000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10103,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,5.33,,,,,,,,,,,,,,,,,,,,
57004,Bone Lance,,1,1,ep_unem002_q,1,1,1,2,1,3,2,0,0,1,0,0,2000,10,0,0,0,,330709,330709,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,50,0,0,750000,200000,650000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10003,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
57005,靛蛇长枪,,1,2,ep_lslw_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330002,330002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,70,0,-10,750000,450000,650000,1200000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10102,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.98,,,,,,,,,,,,,,,,,,,,
57006,Iron Lance,,1,1,ep_unem001_q,1,1,1,2,1,3,2,0,0,1,0,0,2000,10,0,0,0,,330711,330711,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,50,0,0,750000,300000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
57011,痹息长枪,,1,2,ep_hslw_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330006,330006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,77,0,0,750000,550000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,19,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10105,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.37,,,,,,,,,,,,,,,,,,,1.08,
57012,凶煞鸟枪,,1,2,ep_bgn_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330004,330004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,61,0,10,750000,150000,600000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10104,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.51,,,,0.78,,,,,,,,,,,,,,,,
57013,锈蚀之枪,似乎是由谜之骨锻造的长枪，通过工坊工匠不断磨砺，才能发挥其潜藏威力。,5,1,ep_unem003_q,1,1,1,2,1,3,2,0,0,1,0,0,8000,80,0,0,0,,330603,330603,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,60,0,0,1500000,1050000,1790000,2230000,3120000,3420000,3850000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57021,沙原利刃,采取沙狸兽素材制作的长枪，鲜亮的色彩受到众多女性粉丝的欢迎。,10,1,ep_sls_12,1,1,1,2,1,3,2,0,0,1,0,0,13000,130,0,0,0,,330201,330201,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,72,0,0,1500000,530000,1000000,1550000,2520000,2950000,3650000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57022,诡面魔将·试型,,1,2,ep_bsz_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330005,330005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,63,0,0,750000,150000,300000,850000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10106,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,0.8,,,,,,,,,,,,,,,,,
57023,粉色毛球缠,采用桃毛兽王素材制作的长枪，以毛线缠为设计原型，粉嘟嘟的非常可爱，深受艾露们的追捧。,10,1,ep_tmsw_12,1,1,1,2,1,3,2,0,0,1,0,0,13000,130,0,0,0,,330008,330008,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,72,0,0,1500000,330000,1000000,1890000,3160000,3450000,3660000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57024,剧毒枪星·一啄,,1,2,ep_dgn_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330007,330007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,57,0,0,750000,120000,300000,900000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,13,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10108,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,,,,,,,,,,,,,,0.72,,,
57031,暴砂裂戟,,1,3,ep_slw_12,1,1,1,2,1,3,2,0,0,1,0,0,8000,40,0,0,0,,330011,330011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,72,0,-13,750000,250000,600000,950000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.62,,,0.81,,,,,,,,,,,,,,,,,
57032,风雷兵戎,沙雷鸟素材锻造的长枪，挥舞时仿佛置身沙海，风声雷爆始终环绕在猎物身畔。,15,1,ep_sln_12,1,1,1,2,1,3,2,0,0,1,0,0,21000,210,0,0,0,,330009,330009,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,63,0,0,1500000,500000,1050000,1870000,2300000,3260000,3440000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57041,沙原利刃,,1,2,ep_sls_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330201,330201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,68,1,0,750000,150000,500000,950000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10107,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
57042,止息干戈,,1,3,ep_dx_12,1,1,1,2,1,3,2,0,0,1,0,0,8000,40,0,0,0,,330010,330010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,67,1,0,750000,100000,500000,1000000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10112,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.34,1,,0.93,,,,,,,,,,,,,,,,,
57043,花式毛球缠,,1,2,ep_tmsw_12,1,1,1,2,1,3,2,0,0,1,0,0,4000,20,0,0,0,,330008,330008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,68,0,10,750000,240000,510000,970000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10109,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
57044,束电枪,裹缠电龙皮的长枪，精巧的设计对聚集雷电有着特殊的效果。,20,1,ep_dl_12,1,1,1,2,1,3,2,0,0,1,0,0,34000,340,0,0,0,,330012,330012,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,67,0,10,2000000,390000,970000,1550000,2190000,2590000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,19,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57045,青鸟戟,在教学长枪的基础上加入青怪鸟素材的改良作品，威力得以全部释放。,20,1,ep_qgn_12,1,1,1,2,1,3,2,0,0,1,0,0,34000,340,0,0,0,,330202,330202,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,69,0,7,2000000,770000,1220000,1550000,2330000,2500000,2730000,4000000,4000000,4000000,4000000,300,0,0,19,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57051,摩岩列兵,选用岩龙素材试作的长枪，非常沉重，只有膂力惊人的猎人才能使用，与其说是挥舞不如说是敲击。,25,1,ep_yl_12,1,1,1,2,1,3,2,0,0,1,0,0,56000,560,0,0,0,,330023,330023,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,99,0,-10,2000000,640000,990000,1650000,2340000,3310000,3450000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57052,眠枪,眠鸟彩羽装饰的长枪，无尽的杀意藏于困顿之中，猎物将被无声的引入死亡。,25,1,ep_mn_12,1,1,1,2,1,3,2,0,0,1,0,0,56000,560,0,0,0,,330014,330014,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,76,0,7,2000000,670000,750000,1500000,2400000,2600000,3380000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,21,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57061,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,30,1,ep_jmsw_12,1,1,1,2,1,3,2,0,0,1,0,0,80000,800,0,0,0,,330203,330203,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,105,0,0,2000000,470000,700000,940000,1500000,2200000,2550000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57062,青鬼钝刺,,1,3,ep_hsz_12,1,1,1,2,1,3,2,0,0,1,0,0,8000,40,0,0,0,,330205,330205,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,71,0,9,750000,250000,500000,1000000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10118,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.53,,,,,,,,,,,,,,,,,,,0.78,
57063,风雷兵戎改,沙雷鸟素材锻造的长枪，挥舞时仿佛置身沙海，风声雷爆始终环绕在猎物身畔。,30,1,ep_sln_12,1,1,1,2,1,3,2,0,0,1,0,0,80000,800,0,0,0,,330009,330009,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,84,0,0,2000000,370000,1040000,1200000,1550000,2330000,3030000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57064,青鸟戟改,枪戟内蕴藏着青怪鸟怒焰的兵器，不要被它无害的外表所欺骗，枪尖犹如鸟喙，轻易可将猎物撕碎。,30,1,ep_qgn_12,1,1,1,2,1,3,2,0,0,1,0,0,80000,800,0,0,0,,330202,330202,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,84,0,0,2000000,610000,850000,960000,1550000,2390000,3240000,4000000,4000000,4000000,4000000,300,0,0,23,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57065,沁毒长兵,能喷射出剧毒粘液的恐怖之枪，枪口有造雾装置，一旦紫气喷出，冥界之门即缓缓开启。,30,1,ep_zdn_12,1,1,1,2,1,3,2,0,0,1,0,0,80000,800,0,0,0,,330204,330204,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,84,0,0,2000000,220000,670000,930000,1700000,2260000,3340000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,23,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57067,金元突刺,使用金毛兽王素材制成的长枪，完全看不出是枪的造型，实则暗含机括，轻叩变形，冲刺性能十分优良。,30,1,ep_jmsw_12,1,1,1,2,1,3,2,0,0,1,0,0,94000,940,0,0,0,,330203,330203,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,105,0,0,2000000,470000,700000,940000,1500000,2200000,2550000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57071,镰枪,以将军镰蟹巨镰锻造的长枪，锋利无比，即使静止也能切断飞虫之羽。,35,1,ep_lx_12,1,1,1,2,1,3,2,0,0,1,0,0,105000,1050,0,0,0,,330015,330015,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,93,0,0,2500000,1200000,1340000,1800000,2000000,2700000,3670000,4000000,4000000,4000000,4000000,300,0,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57072,霜劫杵,使用雪狮子王素材锻造的长枪，枪刃弹出时释放的冰冻之息，仿佛能将时间冻结。,35,1,ep_xszw_12,1,1,1,2,1,3,2,0,0,1,0,0,105000,1050,0,0,0,,330017,330017,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,93,0,0,2500000,820000,1520000,1740000,2000000,2560000,3180000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,26,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,51,52,53,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
57073,束电进化·虹,裹缠电龙皮的长枪，精巧的设计对聚集雷电有着特殊的效果。,35,1,ep_dl_12,1,1,1,2,1,3,2,0,0,1,0,0,105000,1050,0,0,0,,330012,330012,35,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,90,0,10,2500000,500000,910000,1430000,2050000,2680000,3580000,4000000,4000000,4000000,4000000,300,0,0,0,25,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
