# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
80222,Light Ring,禁锢一对雷光虫的琥珀，即便是作为黑夜之中的光源也很实用。,25,2,prop_gem_11,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80223,Sturdy Light Ring,外形普通的指环，戴上之后会听到雷电轰鸣，完全听不清其他声音。,30,3,prop_gem_11,1,0,3,2,3,1,2,0,0,1,0,0,7500,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80224,Perfect Light Ring,一块小小的石头制成指环，因为带电而发出蓝色和红色光芒。,35,4,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,10000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80225,蓄能之戒,似乎能积蓄电能的光球，戴上戒指总有种被电到的感觉。,40,4,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,12500,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80226,幻兽对戒,麒麟的雷角加工成的对戒，究竟谁是猎人的另一半呢。,45,4,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,15000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80227,风雷印戒,用某种雷兽的翅膀制成的戒指，洁白柔软，完全不同于普通的戒指,50,4,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,17500,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80231,Fragile Draco Ring,据说是被封入古龙之力的珠环，外表陈旧，不过价廉物美。,15,1,prop_gem_13,1,0,1,2,3,1,2,0,0,1,0,0,2500,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80232,Draco Ring,龙人族的秘制戒指，只有大师级工匠才能锻造。,25,2,prop_gem_13,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80233,Sturdy Draco Ring,由象征灾厄的龙牙制成，暴戾嗜血的黑暗属性得到压制才能穿戴。,30,3,prop_gem_13,1,0,3,2,3,1,2,0,0,1,0,0,7500,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80234,Perfect Draco Ring,龙泪形成的琥珀制成的戒指，十分稀少。,35,4,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,10000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80235,断玉缀戒,据说由一块大地的龙玉加工制成，仿佛其内寄宿着神明。,40,4,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,12500,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80236,古龙木戒,由古龙木制成的东方样式的坠饰，拥有无穷的武神之力。,45,4,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,15000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80237,龙鳞纹戒,据说是某种未被发现的古龙鳞片所制成的戒指。,50,4,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,17500,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80241,Fragile Ice Ring,用特殊方法保存的冰结晶，冰寒彻骨，在朋克少年之中非常流行。,15,1,prop_gem_08,1,0,1,2,3,1,2,0,0,1,0,0,2500,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80242,Ice Ring,成长于雪山的坚木，冰霜结入木质肌理，制成指环之后仍能感受到寒气。,25,2,prop_gem_08,1,0,2,2,3,1,2,0,0,1,0,0,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80243,Sturdy Ice Ring,取材冰晶类矿石的扳指，冰冷异常。,30,3,prop_gem_08,1,0,3,2,3,1,2,0,0,1,0,0,7500,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80244,Perfect Ice Ring,据说是取寒气之源头制成的勾玉制成的戒指，常会连着手一起冻结。,35,4,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,10000,50,0,0,0,,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80245,霜华印戒,将难得一见的霜华拓印在矿石之上制成饰品，寒冷的效果相当出众。,40,4,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,12500,50,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80246,冻息尾戒,古龙吐息而凝结的矿脉，取其精华制成尾戒，配上火戒颇有风范。,45,4,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,15000,50,0,0,0,,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80247,雪域魂戒,未知矿石雕刻出皇冠形状的戒指，只要一颗就能使空气凝结。,50,4,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,17500,50,0,0,0,,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,Y,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80300,FireWyrm Ring,"""<FONT COLOR=\""\#68A16A\"" >火焰与龙息的完美结合</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">龙人科技震撼人心</FONT>""",40,5,prop_gem_14,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80301,Frozen Lightning Ring,"""<FONT COLOR=\""\#68A16A\"" >经历万千雷电的玄冰，在传说匠人的锻造下，横空出世</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">感受自然的力量</FONT>""",40,5,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80302,Gushing Infernal Ring,"""<FONT COLOR=\""\#68A16A\"" >在烈火与寒水的淬炼中升华</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">相克与相生</FONT>""",40,5,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80303,Thunderwyrm Ring,"""<FONT COLOR=\""\#68A16A\"" >雷霆之下，千钧一发，至尊龙戒，横空出击</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">最强的碰撞</FONT>""",40,5,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80304,Glacial Spring Ring,"""<FONT COLOR=\""\#68A16A\"" >极地环境的淬炼，寒气逼人</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">极致的寒冷</FONT>""",40,5,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80305,Furious Thunder Ring,"""<FONT COLOR=\""\#68A16A\"" >雷电与火焰的轮回考验</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">感受雷与火的力量</FONT>""",40,5,prop_gem_14,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80306,Leviathan Ring,"""<FONT COLOR=\""\#68A16A\"" >极致寒冷，游龙戏水</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">瀚海任遨游</FONT>""",40,5,prop_gem_11,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80307,Frozen Fire Ring,"""<FONT COLOR=\""\#68A16A\"" >天火与寒冰的对峙，在碰撞中获得力量</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">碰撞与升华</FONT>""",40,5,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80308,FrostWyrm Ring,"""<FONT COLOR=\""\#68A16A\"" >极致的寒冷，龙族的威压</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">玄霜巨龙的威压</FONT>""",40,5,prop_gem_08,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80309,水卷雷击之戒,"""<FONT COLOR=\""\#68A16A\"" >雷蛟降世，水蛇升腾，双龙一战，八荒俱成</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：天地争锋活动奖励</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">疯魔的战意</FONT>""",40,5,prop_gem_09,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80400,七夕钻戒,"""<FONT COLOR=\""\#68A16A\"" >钻石恒久远，一颗永流传</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：七夕活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">爱与永恒</FONT>""",1,5,prop_gem_25,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80401,“比翼双飞”对戒,"""<FONT COLOR=\""\#68A16A\"" >蕴含美好祝福的戒指，2017年情人节款，极具纪念意义。</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：情人节活动</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">比翼双飞</FONT>""",1,5,prop_gem_13,1,0,4,2,3,1,2,0,0,1,0,0,5000,0,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80402,教官的毒项链,"""教官年轻时在野外误食了某种颜色艳丽的蘑菇，中毒昏迷不醒，一天一夜后自己醒来，醒来时手中紧紧抓着这串项链，不如在工匠那试试加工吧。\n（穿戴该装备需要角色等级至少1级）""",1,1,prop_gem_26,1,0,1,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80403,毒牙坠,"""剥取下来的毒牙穿上皮绳，造型粗犷。\n（穿戴该装备需要角色等级至少5级）""",1,1,prop_gem_26,1,0,1,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80404,猛毒坠,"""添加了某种毒物的内脏，毒性凶猛。\n（穿戴该装备需要角色等级至少10级）""",1,1,prop_gem_26,1,0,2,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80405,碧色绑带,"""抽取了毒怪鸟的皮，简单裁剪成的带子。\n（穿戴该装备需要角色等级至少15级）""",1,1,prop_gem_26,1,0,2,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80406,碧色飘带,"""用更高的工艺编织成的飘带，很轻盈的质感。\n（穿戴该装备需要角色等级至少20级）""",1,2,prop_gem_26,1,0,3,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,7,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80407,鸩带,"""编入了许多猛毒怪物的毛，带子在阳光下会呈现不同深浅的绿。\n（穿戴该装备需要角色等级至少25级）""",1,2,prop_gem_26,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,8,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80408,鸩环,"""使用毒怪鸟的骨头打磨，制成的手环上有某些不明纹路。\n（穿戴该装备需要角色等级至少30级）""",1,2,prop_gem_26,1,0,4,2,3,2,2,0,0,1,0,1,5000,50,0,0,0,,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,,2,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,Y,,,1,1,1,3,15,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
