# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,气刃槽最大值,衰减速度,LV1时间,LV2时间,LV3时间,维持满状态时间,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
158196,噩梦侵蚀改,用银眠鸟素材打造的催眠双剑，能将怪物变为昏睡中待宰的羔羊。,40,3,ep_ymn_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360211,360211,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,520,0,5,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,35,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,10,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158197,三车剔骨,使用轰龙素材锻造的灵巧双刃，外观极尽华美，锋刃亦能削金断玉。,40,3,ep_hl_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360028,360028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,-5,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158198,三车剔骨,使用轰龙素材锻造的灵巧双刃，外观极尽华美，锋刃亦能削金断玉。,40,3,ep_hl_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360028,360028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,0,3500000,650000,1170000,1880000,2800000,3290000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158199,三车剔骨,使用轰龙素材锻造的灵巧双刃，外观极尽华美，锋刃亦能削金断玉。,40,3,ep_hl_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360028,360028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,10,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158200,三车剔骨,使用轰龙素材锻造的灵巧双刃，外观极尽华美，锋刃亦能削金断玉。,40,3,ep_hl_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360028,360028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,5,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158201,三车剔骨,使用轰龙素材锻造的灵巧双刃，外观极尽华美，锋刃亦能削金断玉。,40,3,ep_hl_14,0,1,1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,,360028,360028,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,0,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55011,Dawnwind Blades,,1,1,ep_xf_14,1,1,1,2,1,6,2,0,0,1,0,0,2000,10,0,0,0,,360200,360200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,45,0,0,750000,200000,550000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10001,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,,,,,,,,,,,,,,,
55012,原生双剑,,1,2,ep_hls_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360001,360001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,70,0,0,750000,150000,400000,900000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10101,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
55013,獠牙双钩,,1,2,ep_dyzw_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360003,360003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,93,0,0,750000,200000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10103,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,5.33,,,,,,,,,,,,,,,,,,,,
55014,Bone Blades,,1,1,ep_unem002_s,1,1,1,2,1,6,2,0,0,1,0,0,2000,10,0,0,0,,360709,360709,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,50,0,0,750000,200000,650000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10003,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
55015,蜷曲战刃,,1,2,ep_lslw_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360002,360002,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,70,0,-10,750000,450000,650000,1200000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10102,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.98,,,,,,,,,,,,,,,,,,,,
55016,Iron Blades,,1,1,ep_unem001_s,1,1,1,2,1,6,2,0,0,1,0,0,2000,10,0,0,0,,360710,360710,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,50,0,0,750000,300000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10002,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4,,,,,,,,,,,,,,,,,,,,
55021,环鳞战刃,,1,2,ep_hslw_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360006,360006,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,77,0,0,750000,550000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,19,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10105,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,4.37,,,,,,,,,,,,,,,,,,,1.08,
55022,怪鸟双煞,,1,2,ep_bgn_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360004,360004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,61,0,10,750000,150000,600000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,14,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10104,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.51,,,,0.78,,,,,,,,,,,,,,,,
55031,砂岩巨掌,以沙狸兽素材改造的双刀，刀身更重，战斗时的破坏力更强。,10,1,ep_sls_14,1,1,1,2,1,6,2,0,0,1,0,0,13000,130,0,0,0,,360201,360201,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,72,0,0,1500000,170000,900000,1740000,2440000,3490000,3850000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55032,失落双刃·试型,,1,2,ep_bsz_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360005,360005,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,63,0,0,750000,150000,300000,850000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10106,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,0.8,,,,,,,,,,,,,,,,,
55033,肉掌双锤,以桃毛兽王素材强化了打击力的双锤，独特的颜色和造型吸引了一批猎人。,10,1,ep_tmsw_14,1,1,1,2,1,6,2,0,0,1,0,0,13000,130,0,0,0,,360008,360008,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,72,0,0,1500000,360000,800000,1940000,3330000,3660000,3710000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55034,肉掌双锤,,1,2,ep_tmsw_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360008,360008,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,68,0,10,750000,240000,510000,970000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10109,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.9,,,,,,,,,,,,,,,,,,,,
55035,毒突双铗·一啄,,1,2,ep_dgn_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360007,360007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,57,0,0,750000,120000,300000,900000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,13,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10108,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,,,,,,,,,,,,,,0.72,,,
55036,凶祸双镰,据说是会带来不幸的双刀，但是看到它的猎人都不会放弃使用。,10,1,ep_unem003_s,1,1,1,2,1,6,2,0,0,1,0,0,13000,130,0,0,0,,360603,360603,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,69,0,10,1500000,440000,850000,1400000,1910000,2860000,3460000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,2,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55041,涸竭钩划,,1,3,ep_slw_14,1,1,1,2,1,6,2,0,0,1,0,0,8000,40,0,0,0,,360011,360011,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,72,0,-13,750000,250000,600000,950000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10111,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.62,,,0.81,,,,,,,,,,,,,,,,,
55042,穗尾锤剑,沙雷鸟素材制造的双刀，打击和刺击性能同样出色。,15,1,ep_sln_14,1,1,1,2,1,6,2,0,0,1,0,0,21000,210,0,0,0,,360009,360009,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,61,0,0,1500000,480000,850000,1350000,1950000,2710000,3280000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,16,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,3,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55051,砂岩巨掌,,1,2,ep_sls_14,1,1,1,2,1,6,2,0,0,1,0,0,4000,20,0,0,0,,360201,360201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,68,1,0,750000,150000,500000,950000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10107,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.88,1,,,,,,,,,,,,,,,,,,,
55052,招潮双刃,,1,3,ep_dx_14,1,1,1,2,1,6,2,0,0,1,0,0,8000,40,0,0,0,,360010,360010,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,67,1,0,750000,100000,500000,1000000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10112,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.34,1,,0.93,,,,,,,,,,,,,,,,,
55053,青鸟双煞,采用青怪鸟素材改造的双刀，挥舞时有劈开空气的尖锐呼啸。,20,1,ep_qgn_14,1,1,1,2,1,6,2,0,0,1,0,0,34000,340,0,0,0,,360202,360202,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,69,0,7,2000000,670000,860000,1350000,2170000,2780000,3350000,4000000,4000000,4000000,4000000,300,0,0,19,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55054,凶祸雷击,以电龙素材打造的雷属性双刀，刀身上有大量雷电留下的痕迹。,20,1,ep_dl_14,1,1,1,2,1,6,2,0,0,1,0,0,34000,340,0,0,0,,360012,360012,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,67,0,10,2000000,470000,660000,1350000,2350000,3340000,3400000,4000000,4000000,4000000,4000000,300,0,0,0,19,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,4,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55061,崩坏双刃,使用岩龙素材打造的双刀，硬度超乎想象，高速舞动下能造成很大的破坏。,25,1,ep_yl_14,1,1,1,2,1,6,2,0,0,1,0,0,56000,560,0,0,0,,360023,360023,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,99,0,-10,2000000,500000,1080000,1450000,2170000,2900000,3080000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55062,催眠双刺,用眠鸟素材打造的具有催眠效果的双剑，拥有能迅速使怪物昏睡的能力。,25,1,ep_mn_14,1,1,1,2,1,6,2,0,0,1,0,0,56000,560,0,0,0,,360014,360014,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,76,0,7,2000000,540000,700000,1400000,2130000,2570000,3210000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,21,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,5,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55071,毁灭巨掌,将战斗能力进一步强化的双锤，准备好承受金毛兽的愤怒了吗。,30,1,ep_jmsw_14,1,1,1,2,1,6,2,0,0,1,0,0,80000,800,0,0,0,,360203,360203,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,105,0,0,2000000,450000,830000,880000,1400000,2170000,2870000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55072,穗尾锤剑改,沙雷鸟素材制造的双刀，打击和刺击性能同样出色。,30,1,ep_sln_14,1,1,1,2,1,6,2,0,0,1,0,0,80000,800,0,0,0,,360009,360009,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,84,0,0,2000000,470000,560000,1100000,1350000,2160000,2620000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,24,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
55073,青鸟双煞改,采用青怪鸟素材改造的双刀，挥舞时有劈开空气的尖锐呼啸。,30,1,ep_qgn_14,1,1,1,2,1,6,2,0,0,1,0,0,80000,800,0,0,0,,360202,360202,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,10,0,99,0,0,0,10,84,0,0,2000000,520000,730000,1090000,1350000,2130000,2980000,4000000,4000000,4000000,4000000,300,0,0,23,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,6,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
