# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,排序参数,强化规则,染色规则,物品过期Tag,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
61127,Ioprey Guards,拥有美丽红色鳞片的护臂。上等的红速龙素材和矿石经过特殊加工而成的绝品。,1,4,ep_hslw_red_03,1,0,1,2,2,2,2,0,0,1,0,0,12000,24,0,0,0,212064,222064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,15.6,,,,,,,,,,,,,,,,,,,,,,,,1,3,-3,-1,1,,,,,,,,,,,21,1,10,3,19,-2,0,0,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60123,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61128,Ioprey Vest,美丽红色鳞片的胸甲。将红速龙素材全手工细心加工的绝品。,1,4,ep_hslw_red_02,1,0,1,2,2,3,2,0,0,1,0,0,12000,24,0,0,0,312064,322064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,15.6,,,,,,,,,,,,,,,,,,,,,,,,2,4,-4,-2,2,,,,,,,,,,,21,1,10,3,19,-2,0,0,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60123,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61129,Ioprey Coat,带有红色鳞片的美丽腰装，合成了红速龙素材和优质的矿石，手感超群。,1,4,ep_hslw_red_05,1,0,1,2,2,4,2,0,0,1,0,0,12000,24,0,0,0,412064,422064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,15.6,,,,,,,,,,,,,,,,,,,,,,,,2,4,-4,-2,2,,,,,,,,,,,21,3,10,3,36,3,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60123,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61130,Ioprey Pants,将红速龙素材和矿石混合细致加工而成。速龙系中最高等级的脚部装备。,1,4,ep_hslw_red_04,1,0,1,2,2,5,2,0,0,1,0,0,12000,24,0,0,0,512064,522064,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,,3,,15.6,,,,,,,,,,,,,,,,,,,,,,,,1,3,-3,-1,1,,,,,,,,,,,21,2,10,3,19,-2,0,0,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60123,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61131,B.Kut-Ku Helm,"使用B.Kut-Ku素材打造的头部防具，样式独特性能优异,危机时刻能够抵挡致命攻击。",1,5,ep_qgn_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,111255,121255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,32,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61132,B.Kut-Ku Braces,使用B.Kut-Ku素材打造的腕部防具，高强的韧度和硬度使得在挥舞武器时受到伤害降低。,1,5,ep_qgn_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,211255,221255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,1,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61133,B.Kut-Ku Mail,使用B.Kut-Ku素材打造的胸部防具，比初级猎人使用的 Mail有更强的防御能力。,1,5,ep_qgn_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,311255,321255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,32,,,,,,,,,,,,,,,,,,,,,,,,-5,5,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61134,B.Kut-Ku Faulds,使用B.Kut-Ku素材打造的腰部防具，区分于Kut-Ku的颜色彰显亚种的独特。,1,5,ep_qgn_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,411255,421255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,,3,,32,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61135,B.Kut-Ku Greaves,使用B.Kut-Ku素材打造的腿部防具，剑士猎人在实战中相当青睐的装备。,1,5,ep_qgn_04,1,0,1,2,2,5,2,0,0,1,0,0,22500,45,0,0,0,511255,521255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,1,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61136,B.Kut-Ku Cap,"远程猎人装备,使用B.Kut-Ku的素材打造,青蓝的颜色非常醒目。",1,5,ep_qgn_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,112255,122255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,-3,3,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61137,B.Kut-Ku Guards,"远程猎人装备,使用B.Kut-Ku的素材打造,对猎人手腕提供足够的保护。",1,5,ep_qgn_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,212255,222255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,-3,3,-1,1,0,,,,,,,,,,,3,1,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61138,B.Kut-Ku Vest,"远程猎人装备,使用B.Kut-Ku的素材打造,兼顾防御与轻便的优秀链甲。",1,5,ep_qgn_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,312255,322255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61139,B.Kut-Ku Coat,"远程猎人装备,使用B.Kut-Ku的素材打造,提供额外的包裹帮助猎人收纳弹药等物品。",1,5,ep_qgn_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,412255,422255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,-4,4,-2,2,0,,,,,,,,,,,3,3,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61140,B.Kut-Ku Pants,"远程猎人装备,使用B.Kut-Ku的素材打造,地形适应性非常优秀。",1,5,ep_qgn_04,1,0,1,2,2,5,2,0,0,1,0,0,22500,45,0,0,0,512255,522255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,-3,3,-1,1,0,,,,,,,,,,,3,1,36,2,14,2,10,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60113,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61141,Khezu Helm,使用Khezu素材打造的头部防具，似乎具有不错的御寒能力？,1,5,ep_dl_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,111058,121058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,2,-6,4,-2,2,,,,,,,,,,,11,5,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61142,Khezu Braces,使用Khezu素材打造的腕部防具，在挥击时保 Guards腕免受伤害。,1,5,ep_dl_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,211058,221058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,2,-6,4,-2,2,,,,,,,,,,,11,4,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61143,Khezu Mail,使用Khezu素材打造的胸部防具，看似材质柔软却有极强的防护能力。,1,5,ep_dl_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,311058,321058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,2,-7,5,-2,2,,,,,,,,,,,11,2,66,1,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61144,Khezu Faulds,使用Khezu素材打造的腰部防具，在韧性和腿部移动能力方面都制作的相当精良。,1,5,ep_dl_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,411058,421058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,32,,,,,,,,,,,,,,,,,,,,,,,,2,-6,4,-2,2,,,,,,,,,,,11,4,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61145,Khezu Greaves,使用Khezu素材打造的腿部防具，在猎人疾驰时提供最好的保护措施。,1,5,ep_dl_04,1,0,1,2,2,5,2,0,0,1,0,0,22500,45,0,0,0,511058,521058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,32,,,,,,,,,,,,,,,,,,,,,,,,2,-6,4,-2,2,,,,,,,,,,,11,5,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61146,Khezu Cap,"远程猎人装备,使用Khezu的素材打造,头部提供了一定的瞄准辅助功能。",1,5,ep_dl_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,112058,122058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,2,-5,3,-2,2,,,,,,,,,,,11,5,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61147,Khezu Guards,"远程猎人装备,使用Khezu的素材打造,拥有能够提供简单防护的坚硬保护装置。",1,5,ep_dl_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,212058,222058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,1,-5,3,-1,1,,,,,,,,,,,11,4,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61148,Khezu Vest,"远程猎人装备,使用Khezu的素材打造,是猎人征服Khezu最好的证明。",1,5,ep_dl_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,312058,322058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,2,-5,4,-2,2,,,,,,,,,,,11,2,66,1,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61149,Khezu Coat,"远程猎人装备,使用Khezu素材打造的装备,由于材质的关系,似乎异常的柔软。",1,5,ep_dl_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,412058,422058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,2,-5,4,-2,2,,,,,,,,,,,11,4,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61150,Khezu Pants,"远程猎人装备,使用Khezu素材打造的装备,穿着后舒适感十足,深受猎人喜爱。",1,5,ep_dl_04,1,0,1,2,2,5,2,0,0,1,0,0,22500,45,0,0,0,512058,522058,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,1,-5,3,-1,1,,,,,,,,,,,11,5,66,2,15,2,19,-2,0,0,0,0,,,,,,,,Y,,,1,1,1,,,,60114,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61151,Basarios Helm,使用Basarios素材制造的头部防具，在眼部进行特别的防护提高了命中怪物要害的可能性。,1,5,ep_yl_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,111059,121059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,1,2,1,50,2,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61152,Basarios Braces,使用Basarios素材制造的腕部防具，避免了直接对手部和手肘的伤害。,1,5,ep_yl_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,211059,221059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,2,3,,32,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,1,2,2,50,2,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61153,Basarios Mail,使用Basarios素材打造的胸部防具，可能会有猎人觉得沉重而不适应。,1,5,ep_yl_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,311059,321059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,2,2,2,50,3,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61154,Basarios Faulds,使用Basarios素材打造的腰部防具，提供了稳定的防御能力。,1,5,ep_yl_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,411059,421059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,2,2,1,50,1,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61155,Basarios Greaves,使用Basarios素材打造的腿部防具，提供了良好的防御能力同时保证了透气性。,1,5,ep_yl_04,1,0,1,2,2,5,2,0,0,1,0,0,22500,45,0,0,0,511059,521059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,0,,1,3,,32,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,2,2,1,50,2,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.8,,,,,,,,,,,,,,,,,,,
61156,Basarios Cap,远程猎人装备，使用Basarios的素材打造，全覆式的面罩提供了优秀的防护。,1,5,ep_yl_01,1,0,1,2,2,1,2,0,0,1,0,0,22500,45,0,0,0,112059,122059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,1,2,1,41,2,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61157,Basarios Guards,远程猎人装备，使用Basarios的素材打造，猎人不必担心手部的磨伤。,1,5,ep_yl_03,1,0,1,2,2,2,2,0,0,1,0,0,22500,45,0,0,0,212059,222059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,2,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,0,-1,0,1,-1,,,,,,,,,,,20,2,23,1,2,2,41,2,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61158,Basarios Vest,远程猎人装备，使用Basarios的素材打造，减轻了一部分的重量让弓手更灵活。,1,5,ep_yl_02,1,0,1,2,2,3,2,0,0,1,0,0,22500,45,0,0,0,312059,322059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,2,2,2,41,3,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
61159,Basarios Coat,远程猎人装备，使用Basarios的素材打造，与想象大不一样的轻便。,1,5,ep_yl_05,1,0,1,2,2,4,2,0,0,1,0,0,22500,45,0,0,0,412059,422059,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,,,,,1,,1,3,,19.2,,,,,,,,,,,,,,,,,,,,,,,,0,-2,0,2,-2,,,,,,,,,,,20,2,23,2,2,1,41,1,18,-2,0,0,,,,,,,,Y,,,1,1,1,,,,60115,150,,,,,,,1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180,,0.48,,,,,,,,,,,,,,,,,,,
