# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,劲力槽1段,劲力槽2段,附加劲力值,衰减速度,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
208166,幡列【车悬】,,40,3,ep_yhl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420544,420544,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,540,0,10,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,0,35,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208167,真红断刃斧,,40,3,ep_yjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420069,420069,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,520,0,0,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208168,真红断刃斧,,40,3,ep_yjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420069,420069,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,520,0,5,3500000,650000,1170000,1880000,2800000,3290000,3460000,4140000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208169,真红断刃斧,,40,3,ep_yjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420069,420069,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,520,0,0,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208170,真红断刃斧,,40,3,ep_yjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420069,420069,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,520,0,0,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208171,真红断刃斧,,40,3,ep_yjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420069,420069,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,520,0,-5,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,35,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208172,恶魔斩斧,,40,3,ep_sjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,15,3000000,620000,1170000,1400000,2200000,2800000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208173,恶魔斩斧,,40,3,ep_sjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,0,3500000,650000,1170000,1880000,2800000,3290000,3460000,4140000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208174,恶魔斩斧,,40,3,ep_sjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,10,2800000,600000,1100000,1480000,2390000,2640000,2890000,3580000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208175,恶魔斩斧,,40,3,ep_sjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,-10,3300000,950000,1520000,2140000,2480000,2930000,3240000,3850000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208176,恶魔斩斧,,40,3,ep_sjl_16,0,1,1,2,1,12,0,0,0,1,0,0,0,0,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,600,0,0,3100000,1000000,1500000,2170000,2730000,2870000,2970000,3620000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,2,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210001,Dawnwind S-Axe,采自晓风山谷的竹子制作的竹剑斧，因其轻巧灵活的易用性，很受初心猎人们的欢迎。,1,1,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,5000,50,0,0,0,,420200,420200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,50,0,0,1000000,600000,1250000,2320000,3470000,3810000,3910000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,1,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210021,Dawnwind S-Axe·II,采自晓风山谷的竹子制作的竹剑斧，因其轻巧灵活的易用性，很受初心猎人们的欢迎。,10,1,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,13000,130,0,0,0,,420200,420200,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,72,0,0,1500000,280000,1100000,1750000,2600000,3080000,3570000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,2,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210041,Dawnwind S-Axe·III,采自晓风山谷的竹子制作的竹剑斧，因其轻巧灵活的易用性，很受初心猎人们的欢迎。,20,1,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,34000,340,0,0,0,,420200,420200,20,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,87,0,0,2000000,670000,720000,1600000,2250000,3120000,3550000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,4,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210061,真晓风竹剑斧,采自晓风山谷的竹子制作的竹剑斧，因其轻巧灵活的易用性，很受初心猎人们的欢迎。,30,1,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,80000,800,0,0,0,,420200,420200,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,0,99,0,0,0,10,105,0,0,2000000,40000,380000,480000,1600000,2250000,2590000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,6,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210081,新晓风竹剑斧,采自晓风山谷的竹子制作的竹剑斧，因其轻巧灵活的易用性，很受初心猎人们的欢迎。,40,2,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,135000,1350,0,0,0,,420200,420200,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,128,0,0,2500000,1170000,1300000,1490000,2100000,2750000,3470000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210121,晓风斩斧,,1,1,ep_xf_16,1,1,1,2,1,12,2,0,0,1,0,0,2000,10,0,0,0,,420200,420200,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,45,0,0,750000,200000,550000,1100000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10001,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,,,,,,,,,,,,,,,
210181,轰虎斩斧,采取轰龙大骨制作的斩击斧，每一次的变形与轰击都会迸发出咆哮之力。,65,3,ep_hl_16,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,0,0,,420028,420028,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,205,0,-13,3000000,1310000,1910000,2280000,2470000,2600000,2900000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1527,74,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210301,轰虎斩斧改,采取轰龙大骨制作的斩击斧，每一次的变形与轰击都会迸发出咆哮之力。,75,3,ep_hl_16,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,0,0,,420028,420028,75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,248,0,-13,3000000,1310000,1910000,2280000,2470000,2600000,2900000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1528,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210302,恶魔斩斧,,1,6,ep_sjl_16,1,1,1,2,1,12,2,0,0,1,0,0,200000,1000,0,0,0,,420030,420030,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,1,10,137,0,-6,1250000,90000,180000,270000,1000000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10150,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.53,,,,,,,,,,,,,,,,,,,,
210082,星之键刃,以坠入湖中的陨星为材制成的武器，舞动时恍如流星破空。,40,2,ep_nb3_16,1,1,1,2,1,12,2,0,0,1,0,0,135000,1350,0,0,0,,420013,420013,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,126,0,7,2500000,120000,710000,920000,2100000,2750000,3420000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,1,2,3,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210122,星之键刃,,1,5,ep_nb3_16,1,1,1,2,1,12,2,0,0,1,0,0,150000,750,0,0,0,,420013,420013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,123,0,-8,1250000,250000,500000,750000,1500000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,27,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10122,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.65,,,,,,0.81,,,,,,,,,,,,,,
210182,星之键刃【双列】,,1,6,ep_hxl_16,1,1,1,2,1,12,2,0,0,1,0,0,200000,1000,0,0,0,,420209,420209,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,125,1,9,1250000,250000,500000,750000,1500000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,37,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120004,16120015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10134,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.22,1,,,,,0.95,,,,,,,,,,,,,,
210083,将军剑斧,使用镰蟹螯爪制成的武器，刀刃上寄宿着将军的战魂。,40,2,ep_lx_16,1,1,1,2,1,12,2,0,0,1,0,0,135000,1350,0,0,0,,420015,420015,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,115,0,0,2500000,750000,940000,1050000,2100000,2750000,3410000,4000000,4000000,4000000,4000000,300,0,26,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,11,12,13,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210123,将军剑斧改,使用镰蟹螯爪制成的武器，刀刃上寄宿着将军的战魂。,50,3,ep_lx_16,1,1,1,2,1,12,2,0,0,1,0,0,225000,2250,0,0,0,,420015,420015,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,139,0,0,3000000,840000,1600000,2050000,2310000,2600000,3250000,4000000,4000000,4000000,4000000,300,0,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,10,11,12,13,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210183,将军剑斧极,使用镰蟹螯爪制成的武器，刀刃上寄宿着将军的战魂。,65,3,ep_lx_16,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,0,0,,420015,420015,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,187,0,0,3000000,870000,1810000,2150000,2280000,2600000,3250000,4000000,4000000,4000000,4000000,300,0,42,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,11,12,13,,,,1,,,,,,,Y,,,,,,,,,1535,109,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210551,将军剑斧,,1,3,ep_lx_16,1,1,1,2,1,12,2,0,0,1,0,0,8000,40,0,0,0,,420015,420015,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,1,10,69,0,7,750000,450000,600000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10120,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.45,,,0.77,,,,,,,,,,,,,,,,,
210552,幡列【车悬】,武者的至高兵器，剑斧之刃常年用血液擦拭，一旦出鞘即刻锁住猎物之魂。,110,4,ep_wlx_16,1,1,1,2,1,12,2,0,0,1,0,0,600000,6000,0,0,0,,420544,420544,110,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,360,20,15,3000000,1210000,1290000,1630000,1920000,2600000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,110,0,0,,0,0,0,0,0,0,0,0,0,16120006,16120011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,Y,,,,,,,,,1537,120,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210084,苍雪斩,用雪狮子素材制作的斩击斧，锋芒在挥动间会吟唱出雪地的歌谣。,40,2,ep_xszw_16,1,1,1,2,1,12,2,0,0,1,0,0,135000,1350,0,0,0,,420017,420017,40,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,115,0,0,2500000,930000,1330000,1800000,2100000,2750000,3360000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,25,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,8,51,52,53,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210124,苍雪斩改,用雪狮子素材制作的斩击斧，锋芒在挥动间会吟唱出雪地的歌谣。,50,3,ep_xszw_16,1,1,1,2,1,12,2,0,0,1,0,0,225000,2250,0,0,0,,420017,420017,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,139,0,0,3000000,70000,330000,570000,1170000,2600000,3250000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,30,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,10,51,52,53,,,,1,,,,,,,Y,,,,,,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
210184,苍雪斩,,1,3,ep_xszw_16,1,1,1,2,1,12,2,0,0,1,0,0,8000,40,0,0,0,,420017,420017,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,72,0,0,750000,150000,350000,1050000,1750000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,16,0,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10121,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,,0.8,,,,,,,,,,,,,
210185,龙姬剑斧,,1,5,ep_chl_16,1,1,1,2,1,12,2,0,0,1,0,0,150000,750,0,0,0,,420021,420021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,15,0,99,0,0,0,10,111,0,0,1250000,600000,750000,900000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,24,0,0,,0,0,0,0,0,0,0,0,0,16120005,16120016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,11,1,2,3,,,,1,,,,,,,,,,,,,,,,10135,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,,,,,,,,,,,,,,0.72,,,
