# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,超耐槽最大值,超耐值转化系数,额外增加值,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
53121,Star Sword,,1,5,ep_nb3_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340013,340013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,123,0,-8,1250000,250000,500000,750000,1500000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,27,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10122,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.65,,,,,,0.81,,,,,,,,,,,,,,
53131,War Ghost Sword,,1,4,ep_hls_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340066,340066,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,2,10,108,0,0,1250000,150000,400000,900000,1400000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10130,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.76,,,,,,,,,,,,,,,,,,,,
53132,Dead Rib,,1,4,ep_lx_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340067,340067,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,81,0,8,1250000,150000,400000,900000,1050000,1700000,2250000,4000000,4000000,4000000,4000000,300,0,32,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10124,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,2.83,,,1.11,,,,,,,,,,,,,,,,,
53133,C.R. Sword IIX,教官说：握着这把剑的时候，能感受到晶岩龙的心跳与脉搏就在里面，混杂着它所有的愤怒与不甘,50,3,ep_yl_07,1,1,1,2,1,4,2,0,0,1,0,0,225000,2250,0,0,0,,340068,340068,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,171,0,-20,3000000,720000,1000000,1170000,1380000,2300000,3410000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53134,紫晶剑盾,太阳照耀下会散发紫光的片手剑，轻易就成为了猎人中的万人迷。,50,3,ep_wjx_07,1,1,1,2,1,4,2,0,0,1,0,0,225000,2250,0,0,0,,340026,340026,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,119,0,10,3000000,840000,1300000,1600000,1860000,2300000,3330000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,33,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53135,Horizon Guide,,1,4,ep_bln_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340207,340207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,106,0,-10,1250000,500000,750000,900000,1550000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,24,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10125,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.69,,,,,,,0.82,,,,,,,,,,,,,
53136,殉道者雅各布,,1,4,ep_hln_07,1,1,1,2,1,4,2,0,0,1,0,0,10000,50,0,0,0,,340019,340019,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,102,0,-7,1250000,360000,600000,1100000,1700000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,23,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10128,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,,0.79,,,,,,,,,,,,,,,,
53137,昏冥之剑【银世界】,对剑身进行大幅改造，战斗时能迅速释放银眠鸟催眠袋中的气体使敌人入眠。,50,3,ep_ymn_07,1,1,1,2,1,4,2,0,0,1,0,0,225000,2250,0,0,0,,340211,340211,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,121,0,7,3000000,1040000,1140000,1940000,2160000,2400000,3170000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,33,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,10,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53151,角龙撼击者,,1,5,ep_yjl_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340020,340020,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,122,0,0,1250000,90000,180000,270000,1000000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10133,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.6,,,,,,,,,,,,,,,,,,,,
53152,Bloody Gear,,1,5,ep_hdl_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340206,340206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,119,0,-7,1250000,90000,600000,950000,2250000,4000000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,27,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10132,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.54,,,,,0.79,,,,,,,,,,,,,,,
53153,到访之剑米诺斯,年幼时，以为最强大的猎人，都会有这样一把剑,55,3,ep_yjl_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340069,340069,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,136,0,0,3000000,430000,550000,1490000,1640000,2350000,3260000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,37,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53154,殉道之火,它的火焰，能让最凶恶的龙，变成手里的烤肉；让猎人心中的软弱，熊熊燃烧成无尽的野望,55,3,ep_hln_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340070,340070,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,138,0,-7,3000000,1130000,1250000,1690000,1900000,2300000,3330000,4000000,4000000,4000000,4000000,300,0,0,40,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53155,Princess Sword,,1,5,ep_chl_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340021,340021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,111,0,0,1250000,600000,750000,900000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,24,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10135,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.28,,,,,,,,,,,,,,,,,0.72,,,
53156,武姬短剑,当它的刀刃撕扯开怪物的筋和骨，仿佛看到一颗璀璨的流星划过了夜空,55,3,ep_chl_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340071,340071,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,136,0,0,3000000,110000,290000,420000,1550000,2500000,3350000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,37,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53157,灾厄,周身缠绕祸星龙素材的片手剑。怪物看见它的逼近，便是可怕的灾厄来临。,55,3,ep_hxl_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340209,340209,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,115,0,10,3000000,510000,660000,810000,960000,2400000,3360000,4000000,4000000,4000000,4000000,300,0,0,0,0,41,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,41,42,43,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53158,饕纹面,砦蟹素材锻造的片手剑，单手盾上的饕纹来自神秘古老的东方，据说是与神灵对话的密码。,55,3,ep_lsx_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340022,340022,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,172,0,-17,3000000,550000,1650000,1830000,1960000,2550000,3490000,4000000,4000000,4000000,4000000,300,0,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53159,舵手钩镰,,1,6,ep_nb4_07,1,1,1,2,1,4,2,0,0,1,0,0,200000,1000,0,0,0,,340018,340018,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,144,0,-8,1250000,150000,300000,450000,1600000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,30,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10139,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.7,,,,,,0.77,,,,,,,,,,,,,,
53160,饕纹面【鸦九】,砦蟹独行种素材锻造的片手剑，单手盾上的饕纹来自神秘古老的东方，据说是与神灵对话的密码。,65,3,ep_lsx2_07,1,1,1,2,1,4,2,0,0,1,0,0,600000,6000,0,0,0,,340283,340283,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,136,0,10,3000000,920000,1870000,2180000,2390000,2550000,3360000,4000000,4000000,4000000,4000000,300,0,0,67,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,493,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
53161,五出霜岳,,1,5,ep_nbx_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340072,340072,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,115,0,0,1250000,160000,320000,480000,640000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,19,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10144,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.42,,,,,,,0.56,,,,,,,,,,,,,
53162,白昼绝缘,斩向猎物时会发出白昼一般的刺眼光芒，仿造电甲虫制作的护盾能很好的保护猎人不受电流侵害。,60,3,ep_nby_07,1,1,1,2,1,4,2,0,0,1,0,0,400000,4000,0,0,0,,340073,340073,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,148,0,0,3000000,700000,990000,1680000,1760000,2350000,3300000,4000000,4000000,4000000,4000000,300,0,0,0,37,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
401240,皇家刺剑,7天时装武器<BR>实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340249,340249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401241,皇家刺剑,30天时装武器<BR>实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340249,340249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401242,皇家刺剑,365天时装武器<BR>实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340249,340249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401243,皇家刺剑,无时限时装武器<BR>实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,401243,0,,340249,340249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53122,舵手钩镰,吞渊龙素材锻造的片手剑，常为沙船舵手所持，钩镰的锋刃能毫不费力的撕开猎物的喉咙。,45,2,ep_nb4_07,1,1,1,2,1,4,2,0,0,1,0,0,180000,1800,0,0,0,,340018,340018,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,121,0,-10,3000000,800000,970000,1170000,1320000,2400000,3290000,4000000,4000000,4000000,4000000,300,0,0,0,0,33,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,9,41,42,43,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
402640,皇家刺剑·S,7天时装武器<BR>S级皇家刺剑，实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,604800,,340329,340329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402641,皇家刺剑·S,30天时装武器<BR>S级皇家刺剑，实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,2592000,,340329,340329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402642,皇家刺剑·S,365天时装武器<BR>S级皇家刺剑，实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,0,31536000,,340329,340329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402643,皇家刺剑·S,无时限时装武器<BR>S级皇家刺剑，实用与美观集于一身的精致刺剑与盾牌是皇家火枪手们的标准武装。主要配备给王室近卫，是荣誉的标志和身份的象征。,1,4,ep_ma006_p,1,1,1,2,5,4,2,0,0,1,0,0,99999,1,1,402643,0,,340329,340329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53163,Blazing Seal,,1,5,ep_xhl_07,1,1,1,2,1,4,2,0,0,1,0,0,150000,750,0,0,0,,340025,340025,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,1,10,111,0,0,1250000,600000,750000,900000,1450000,2250000,4000000,4000000,4000000,4000000,4000000,300,0,0,33,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,10146,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,3.3,,,,0.97,,,,,,,,,,,,,,,,
53164,强袭烈爪,轰龙素材锻造的片手剑，伴随挥舞时劈开风暴的巨响，将猎物狠狠撕碎。,55,3,ep_hl_07,1,1,1,2,1,4,2,0,0,1,0,0,300000,3000,0,0,0,,340028,340028,55,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,0,0,0,10,182,0,-15,3000000,190000,720000,1680000,2040000,2400000,2850000,4000000,4000000,4000000,4000000,300,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
