# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,对应技能1ID,点数1,对应技能2ID,点数2,对应技能3ID,点数3,对应技能4ID,点数4,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,镶嵌需求孔数,镶嵌需求装备等级Min,镶嵌需求装备等级Max,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,副本中使用次数,随机狩猎奖励点,解绑道具,解绑道具数量
29243,Recovery Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Rec Speed+1，Eating-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×1  盾蟹的重脚×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,5,-1,0,0,0,0,0,29243,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29244,Recovery Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Rec Speed+3，Eating-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  沙狸兽的重尾甲×1  高级技能珠素材券×10</FONT><BR>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,5,-1,0,0,0,0,0,29244,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29245,Refresh Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Stam Recov+1，Evasion-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×1  镰蟹的重壳×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,55,-1,0,0,0,0,0,29245,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29246,Refresh Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Stam Recov+3，Evasion-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  亮绿色的浓汁×1  高级技能珠素材券×10</FONT><BR>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,3,55,-1,0,0,0,0,0,29246,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29247,Charger Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：FastCharge+1，Constitution-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：阳翔原珠×2  岩龙的重头壳×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,32,-1,0,0,0,0,0,29247,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29248,Charger Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29248,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29249,Fencer Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Fencing+1，Handicraft-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  镰蟹的重脚×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,109,-1,0,0,0,0,0,29249,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29250,Fencer Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29250,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29251,Shield Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Guard Boost+1，Stamina-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  橡胶质的紫上皮×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,62,-1,0,0,0,0,0,29251,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29252,Shield Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Guard Boost+3，Stamina-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  晶岩龙的重头壳×1  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,3,62,-1,0,0,0,0,0,29252,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29253,Air Lock Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Stun Lock+1，KO-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  白速龙王的急冻腺×1  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,83,-1,0,0,0,0,0,29253,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29254,Air Lock Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29254,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29255,Draw Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Crit Draw+1，Expert-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  金毛兽王的特等皮×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,1,3,-1,0,0,0,0,0,29255,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29256,Draw Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Crit Draw+3，Expert-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：修罗原珠×2  黑狼鸟的厚鳞×1  高级技能珠素材券×15</FONT><BR>""",1,3,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,3,3,-1,0,0,0,0,0,29256,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29257,Capacity Jewel [1],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29257,,,1,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29258,ShotPlus Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Normal S++1，Normal Up-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  橡胶质的绿绝尾×1  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,39,-1,0,0,0,0,0,29258,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29259,PiercePlus Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Pierce S++1，Pierce Up-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  镰蟹的小重壳×1  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,40,-1,0,0,0,0,0,29259,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29260,Quickload Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Reload Spd+1，Normal Up-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  岩龙的重壳×1  高级技能珠素材券×10</FONT><BR>""",1,2,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,39,-1,0,0,0,0,0,29260,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29261,Poisoncoat Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Poison C++1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  毒怪鸟的韧翼×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1,0,0,0,0,0,0,0,29261,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29262,Sleepcoat Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Sleep C++1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  眠鸟的刚爪×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,29262,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29263,Paracoat Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Para C++1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  黄速龙王的刚爪×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,29263,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29264,Jumping Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Evade Dist+1，Health-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  电龙的重牙×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,10,-1,0,0,0,0,0,29264,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29265,Trapmaster Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：SpeedSetup+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×2  蓝速龙的厚鳞×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,0,0,0,0,0,29265,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29266,Gobbler Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Eating+1，Rec Speed-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×2  骇狩蛛的复鬼眼×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,-1,0,0,0,0,0,29266,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29267,Steadfast Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Stun+1，Paralysis-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：阳翔原珠×1  骇狩蛛的重壳×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,18,-1,0,0,0,0,0,29267,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29268,Friendship Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Wide-Range+1，Sense-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×2  桃毛兽王的重牙×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,1,48,-1,0,0,0,0,0,29268,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29269,Friendship Jewel [2],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Wide-Range+3，Sense-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  特等的毛皮×2  高级技能珠素材券×10</FONT><BR>""",1,3,prop_sb_02,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,3,48,-1,0,0,0,0,0,29269,,,2,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29270,Herb Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Botany+1，Defense-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×1  盾蟹的刚爪×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,1,2,-1,0,0,0,0,0,29270,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29271,Herb Jewel [2],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,2,-1,0,0,0,0,0,29271,,,2,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29272,Survive Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Wilderness+2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：明王原珠×2  青怪鸟的韧翼×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2,0,0,0,0,0,0,0,29272,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29273,Absorber Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Recoil+1，Load Up-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×2  河狸兽的刚牙×1     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,1,112,-1,0,0,0,0,0,29273,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29274,Salvo Jewel [1],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：Rapid Fire+1，Recoil-1</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：琉璃原珠×1  蓝速龙王的刚牙×2     </FONT><BR>""",1,2,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,1,131,-1,0,0,0,0,0,29274,,,1,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29275,Storm Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,29275,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29276,Storm Jewel【4】,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,5,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,-3,0,0,0,0,0,29276,,,4,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29277,Celebrity Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,29277,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29278,Celebrity Jewel【4】,"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,5,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,116,-3,0,0,0,0,0,29278,,,4,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29279,特袭 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0,0,29279,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29280,业火 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,29280,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29281,豪雨 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,0,0,0,0,0,0,29281,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29282,闪电 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,29282,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29283,冻结 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,0,0,0,29283,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29284,屠龙 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,0,0,0,0,0,0,0,29284,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29285,痛创 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,4,0,0,0,0,0,0,0,29285,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29286,重创 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_01,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,0,0,0,0,0,0,0,29286,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
29287,KO Jewel [3],"""<FONT COLOR=\""\#68A16A\"" >Upon Equipping：KO+4，Stam Recov-2</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：珠宝调和\n所需素材：般若原珠×2  晶岩龙的靭翼×1  高级技能珠素材券×15</FONT><BR>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,53,-2,0,0,0,0,0,29287,,,3,1,999,,,,,,,,,,,,,,,,,,,,,,,,,
29288,绝命 Jewel [3],"""<BR><FONT COLOR=\""\#C6B262\"">DISCARD</FONT>""",1,4,prop_sb_03,1,0,1,12,1,0,0,0,99,,0,280,1,0,0,0,,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,4,0,0,0,0,0,0,0,29288,,,3,,999,,,,,,,,,,,,,,,,,,,,,,,,,
