# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,材质,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,可否升级Rank,Rank升级规则,可否升级等级,等级升级规则,可否升级,可否强化,可强化等级,可突破等级,突破所需强化等级,近远程类型,武器长度,初始孔数,最大孔数,攻击力,防御力,会心等级,最大斩味值,红色斩味数值,橙色斩味数值,黄色斩味数值,绿色斩味数值,蓝色斩味数值,白色斩味数值,紫色斩味数值,铜色斩味数值,银色斩味数值,金色斩味数值,耐久度,附加生命,水属性攻击力,火属性攻击力,雷属性攻击力,龙属性攻击力,冰属性攻击力,毒附加,眠附加,麻附加,爆破附加,水抗性,火抗性,雷抗性,龙抗性,冰抗性,力量,爆发,运气,体力,附加属性基因1ID,附加属性基因2ID,附加属性基因3ID,附加属性基因4ID,附加属性基因5ID,附加属性基因6ID,装备被动技1ID,值1,装备被动技2ID,值2,装备被动技3ID,值3,装备被动技4ID,值4,装备被动技5ID,值5,装备被动技6ID,值6,可否被偷窃,随机被动技大组,LV1蓄力,LV2蓄力,LV3蓄力,LV4蓄力,积攒满次数,满槽速度,弓满槽值,箭筒,携带数量,弦韧度,曲射类型1,曲射类型2,曲射类型3,曲射类型4,携带瓶1种类,携带瓶1数量,携带瓶2种类,携带瓶2数量,携带瓶3种类,携带瓶3数量,携带瓶4种类,携带瓶4数量,携带瓶5种类,携带瓶5数量,特殊箭种类1,特殊箭数量1,特殊箭种类2,特殊箭数量2,特殊箭种类3,特殊箭数量3,觉醒索引编号,觉醒等级1,觉醒等级2,觉醒等级3,突破特效1,突破特效2,突破特效3,强化规则,强化特效1,强化特效2,强化特效3,排序参数,染色规则,商城索引ID,是否投放,高跟鞋,套装ID,是否被幻化,是否幻化,幻化消耗,淬炼规则,淬炼等级上限,是否允许退火,升级消耗规则,等级提升上限,粘合剂id,粘合剂数量,是否为残兵,解绑道具,解绑道具数量,护石熔炼规则,直升规则集,攻击力成长,防御力成长,附加生命成长,水属性攻击力成长,火属性攻击力成长,雷属性攻击力成长,龙属性攻击力成长,冰属性攻击力成长,水抗性成长,火抗性成长,雷抗性成长,龙抗性成长,冰抗性成长,力量成长,爆发成长,运气成长,体力成长,毒附加成长,眠附加成长,麻附加成长,爆破附加成长
406900,瑶光次元弓·S,7天时装武器<BR>S级瑶光次元弓，龙人遗迹中发现的神秘战弓。无法解析的金属材质，奇特的能量输出，以及可以击穿重甲的惊人伤害，无不展现出超文明制作工艺的神奇之处。,1,4,ep_ma043_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400390,400390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406901,瑶光次元弓·S,30天时装武器<BR>S级瑶光次元弓，龙人遗迹中发现的神秘战弓。无法解析的金属材质，奇特的能量输出，以及可以击穿重甲的惊人伤害，无不展现出超文明制作工艺的神奇之处。,1,4,ep_ma043_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400390,400390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406902,瑶光次元弓·S,365天时装武器<BR>S级瑶光次元弓，龙人遗迹中发现的神秘战弓。无法解析的金属材质，奇特的能量输出，以及可以击穿重甲的惊人伤害，无不展现出超文明制作工艺的神奇之处。,1,4,ep_ma043_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400390,400390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406903,瑶光次元弓·S,无时限时装武器<BR>S级瑶光次元弓，龙人遗迹中发现的神秘战弓。无法解析的金属材质，奇特的能量输出，以及可以击穿重甲的惊人伤害，无不展现出超文明制作工艺的神奇之处。,1,4,ep_ma043_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,403703,0,,400390,400390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59165,水弓·潮音,水龙素材锻造出的长弓，弓响弦鸣的一刻，即是灭顶之灾的到来。,60,3,ep_sl_10,1,1,1,2,1,10,2,0,0,1,0,0,400000,4000,0,0,0,,400016,400016,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,148,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,49,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,6,12,8,6,中,40,1,-1,100,,,地型2级,天型2级,强击瓶,15,眠瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59171,魂取·狩魔人,使用角龙素材锻造的长弓，能造成撕裂的伤口且箭无虚发。,60,3,ep_sjl_10,1,1,1,2,1,10,2,0,0,1,0,0,400000,4000,0,0,0,,400030,400030,60,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,201,0,-17,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,3,3,8,4,特快,40,1,-1,100,,,地型2级,天型2级,强击瓶,10,,,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,,,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
407900,PVP2弓,使用期限7天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400405,400405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407901,PVP2弓,使用期限30天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400405,400405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407902,PVP2弓,使用期限365天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400405,400405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407903,PVP2弓,,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400405,400405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408100,PVP2特效弓,使用期限7天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400406,400406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408101,PVP2特效弓,使用期限30天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400406,400406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408102,PVP2特效弓,使用期限365天,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400406,400406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408103,PVP2特效弓,,1,4,ep_pvp002_u01_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,403703,0,,400406,400406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407100,众神之光,7天时装武器<BR>根据神话传说中众神使用的竖琴精心打造，弹奏之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400264,400264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407101,众神之光,30天时装武器<BR>根据神话传说中众神使用的竖琴精心打造，弹奏之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400264,400264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407102,众神之光,365天时装武器<BR>根据神话传说中众神使用的竖琴精心打造，弹奏之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400264,400264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407103,众神之光,无时限时装武器<BR>根据神话传说中众神使用的竖琴精心打造，弹奏之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400264,400264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407300,众神之光·S,7天时装武器<BR>S级众神之光，根据神话传说中众神使用的竖琴精心打造，弹奏乐曲之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,604800,,400411,400411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407301,众神之光·S,30天时装武器<BR>S级众神之光，根据神话传说中众神使用的竖琴精心打造，弹奏乐曲之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,2592000,,400411,400411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407302,众神之光·S,365天时装武器<BR>S级众神之光，根据神话传说中众神使用的竖琴精心打造，弹奏乐曲之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,0,31536000,,400411,400411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407303,众神之光·S,无时限时装武器<BR>S级众神之光，根据神话传说中众神使用的竖琴精心打造，弹奏乐曲之时，无数箭芒射出，犹如创世之光一般，璀璨夺目。,1,4,ep_ma023_g,1,1,1,2,5,10,2,0,0,1,0,0,99999,1,1,400303,0,,400411,400411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,99,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59191,苍月轮改,使用苍火龙甲壳制作的猎弓，王者气度，触弦如闻龙吟。,65,3,ep_cahl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400216,400216,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,156,0,15,0,0,0,0,0,0,0,0,0,0,0,300,0,0,39,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,11,4,4,5,快,40,1,-1,100,,,天型3级,天型3级,强击瓶,10,毒瓶,10,眠瓶,10,,,,,无惧箭,10,,,,,11,21,22,23,,,,1,,,,,,,Y,,,1,1,1,,,,830,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59192,灰晶猎弓改,使用灰晶蝎素材打造的弓，不仅造型华丽，射出去的弓箭威力也是一流的。,65,3,ep_hjx_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400215,400215,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,205,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,12,4,8,5,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,10,毒瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,865,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59193,钢冰马弓,使用钢龙素材打造的弓，射出的弓箭可以瞬间冻结江河。,65,3,ep_gl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400031,400031,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,164,0,7,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,41,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6,8,12,5,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,10,接击瓶,10,毒瓶,10,,,,,无惧箭,10,,,,,11,51,52,53,,,,1,,,,,,,Y,,,1,1,1,,,,890,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59194,勇士诀改=沙漠结晶,以砂岩龙的素材打造的弓，提高了弓矢在沙漠中的适应性。,65,3,ep_syl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400391,400391,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,205,5,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,6,8,12,6,中,40,1,-1,100,,,地型3级,天型3级,强击瓶,15,接击瓶,15,,,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,915,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59195,彗羽流改,凝注电甲虫电能制作的长弓，弓弦本身就是电流，每一簇箭矢射出都是一场雷电盛宴。,65,3,ep_nby_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400073,400073,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,166,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,42,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,3,12,8,5,快,40,1,-1,100,,,天型3级,天型3级,强击瓶,10,接击瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,31,32,33,,,,1,,,,,,,Y,,,1,1,1,,,,940,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59196,沙乌克之怒改,使用金眠鸟素材制作的弓，具有很强的催眠效果。,65,3,ep_jmn_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400392,400392,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,208,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,11,8,4,5,快,40,1,-1,100,,,地型3级,地型3级,强击瓶,10,接击瓶,5,眠瓶,15,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,975,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59197,射心弓改,使用樱火龙素材打造的弓，粉红色的弓身十分引人注目。,65,3,ep_yhl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400213,400213,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,211,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,12,12,5,快,40,1,-1,100,,,天型3级,地型3级,强击瓶,10,接击瓶,5,毒瓶,15,,,,,无惧箭,10,,,,,11,1,2,3,,,,1,,,,,,,Y,,,1,1,1,,,,1010,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59198,司元弓改,使用荒厄龙素材锻造的弓，使用者会感受到荒厄龙那不可思议的力量。,65,3,ep_nb5_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400024,400024,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,175,0,-13,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,44,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,6,8,12,6,中,40,1,-1,100,,,地型3级,地型3级,强击瓶,15,接击瓶,15,,,,,,,无惧箭,10,,,,,11,41,42,43,,,,1,,,,,,,Y,,,1,1,1,,,,1045,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
59199,水弓·潮音改,水龙素材锻造出的长弓，弓响弦鸣的一刻，即是灭顶之灾的到来。,65,3,ep_sl_10,1,1,1,2,1,10,2,0,0,1,0,0,600000,6000,0,0,0,,400016,400016,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,1,1,15,0,99,1,0,0,10,166,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,48,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,11,11,12,5,快,40,1,-1,100,,,地型3级,天型3级,强击瓶,10,眠瓶,10,麻瓶,10,,,,,无惧箭,10,,,,,11,11,12,13,,,,1,,,,,,,Y,,,1,1,1,,,,795,69,,,,,,,85;90;95;100;105;110;115;120;2075;2010;2020;2030;2040;2050;2060;2070;2080;2090;2095;2100;2105;2110;2115;2120;2125;2130;2135;2140;2145;2150;2155;2160;2165;2170;2175;2180,,,,,,,,,,,,,,,,,,,,,
