# 总表ID,物品名称,说明,物品等级,稀有度,图标ID,离开副本是否保留,RANK,物品主类,物品中类,物品子类,绑定类型,拥有上限,携带上限,堆叠上限,农场精算点数,可否摧毁,购买价格,出售价格,是否商城道具,可否分解,物品过期时间,物品过期Tag,模型资源(男),模型资源(女),角色等级需求,种族需求,星级职业需求,星级等级需求,需求技能1ID,需求技能1等级MIN,需求技能1等级MAX,需求技能2ID,需求技能2等级MIN,需求技能2等级MAX,猎团等级需求,宠物等级需求,性别需求,需求地区ID,需求LevelMode,需求关卡ID,物品使用次数,CD时间,共享CD组,副本中使用次数,CD下线是否保留,使用目标,动作技能,物品使用功能1名称,物品使用功能1参数1,物品使用功能1参数2,物品使用功能1参数3,物品使用功能2名称,物品使用功能2参数1,物品使用功能2参数2,物品使用功能2参数3,物品使用功能3名称,物品使用功能3参数1,物品使用功能3参数2,物品使用功能3参数3,物品使用功能4名称,物品使用功能4参数1,物品使用功能4参数2,物品使用功能4参数3,可否被偷窃,共享携带上限组ID,物品伤害信息,排序参数,商城索引ID,素材分类_1,素材价值_1,素材分类_2,素材价值_2,素材分类_3,素材价值_3,素材分类_4,素材价值_4,素材分类_5,素材价值_5,素材分类_6,素材价值_6,素材分类_7,素材价值_7,素材分类_8,素材价值_8,素材分类_9,素材价值_9,素材分类_10,素材价值_10,随机狩猎奖励点,解绑道具,解绑道具数量
40235,极电雷霆礼包,"""<FONT COLOR=\""\#68A16A\"" >极电雷霆礼包，打开后可获得：\n极电雷霆无时限（长枪武器时装），狩魂点x30，[大师]麻痹陷阱10个，千里眼药剂10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40235,,3,,,,,,,,,,,,,,,,,,,,,,,,
40236,极电雷霆·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >极电雷霆·S级礼包，打开后可获得：\n极电雷霆·S无时限（S级长枪武器时装），狩魂点x220，艾露猫宝藏[惠]x20，[大师]麻痹陷阱x20。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40236,,3,,,,,,,,,,,,,,,,,,,,,,,,
40237,好好学习1折包,"""<FONT COLOR=\""\#68A16A\"" >超值道具1折出售。\n打开后可获得：收纳之书10个，猫车票10个，幻色瓶10个，特级烤肉10个，赏金招募券10个</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_pay_goods_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40237,,3,,,,,,,,,,,,,,,,,,,,,,,,
40238,天天向上狩猎包,"""<FONT COLOR=\""\#68A16A\"" >天天向上狩猎包 超实用狩猎包，助你打怪助你飞。\n打开后可获得：狩猎币兑换券4个，[大师]麻痹陷阱2个，宗师砥石2个，特级烤肉2个。另外，有一定几率可获得“黑猫耳饰”无时限头饰。销售期间每天限购1次。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城、活动</FONT><BR>""",1,5,mart_pay_goods_red,1,0,1,1,9,2,3,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40238,,3,,,,,,,,,,,,,,,,,,,,,,,,
40239,银袋子,"""<FONT COLOR=\""\#68A16A\"" >装满银币的福袋，打开后额外获增首饰玉1pieces，并且随机获得：大黄蜂无时限，10888，12888，15888，28888，38888银币中的一种(每 Day限购30 pieces）</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,Mart_Coop_CommonPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40239,,3,,,,,,,,,,,,,,,,,,,,,,,,
40240,Jade Box,"""<FONT COLOR=\""\#68A16A\"" >The box is filled with different kinds of jade, open and receive  2 jewelry spheres, and random access to one of the following items: Rabbit Ears no time limit, Hunting Soul Pointx10，Hunting Soul Pointx30，Hunting Soul Pointx5，Palico's Treasure 3x2，Hunting Soul Pointx40，Hunting Soul Pointx100</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,Mart_vip_box01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40240,,3,,,,,,,,,,,,,,,,,,,,,,,,
40241,Transmog Stone,"""<FONT COLOR=\""\#68A16A\"" >能够改变猎人防具指定部位外观的神奇石头，让防具在保留属性的同时拥有其他防具的外观。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">装备幻化道具</FONT>""",1,1,stone_transmogrify_01,1,0,1,1,0,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40241,,1,589,,,,,,,,,,,,,,,,,,,,,,,
40242,法老诅咒礼包,"""<FONT COLOR=\""\#68A16A\"" >法老诅咒礼包，打开后可获得：\n法老诅咒无时限（片手武器时装），狩魂点x30，[大师]麻痹陷阱x10，千里眼药剂x10。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40242,,1,,,,,,,,,,,,,,,,,,,,,,,,
40243,法老诅咒·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >法老诅咒·S级礼包，打开后可获得：\n法老诅咒·S无时限（S级片手武器时装），狩魂点x60，艾露猫宝藏[惠]x20，[大师]麻痹陷阱x20。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40243,,1,,,,,,,,,,,,,,,,,,,,,,,,
40244,法老喵套装,"""<FONT COLOR=\""\#68A16A\"" >法老喵无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">相传在沙漠地区，有一位叱咤一时的均为，他头戴黄金头冠，手持权杖掌握霸气！没错，那位君王就是我……的主人，喵~</FONT>""",1,1,Mart_Coop_XinYue_MonthPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,2645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40244,,3,,,,,,,,,,,,,,,,,,,,,,,,
40245,Relic Slate100 pieces,"""<FONT COLOR=\""\#68A16A\"" >Use：打开后可获得：Relic Slate100 pieces。另外，有一定概率可额外获得无时限法老喵套装。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,Mart_vip_box01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40245,,3,,,,,,,,,,,,,,,,,,,,,,,,
40246,晶化粉尘包,"""<FONT COLOR=\""\#68A16A\"" >装满晶化粉尘的袋子，打开后可随机获得：晶化粉尘15~25pieces。有一定概率可额外获得无时限灵光一现头饰</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,1,Mart_Coop_CommonPack01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40246,,3,,,,,,,,,,,,,,,,,,,,,,,,
40247,土豪金喵,"""<FONT COLOR=\""\#68A16A\"" >金猴喵无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">纯金打造的艾露喵套装，只有底蕴深厚的土豪主人，才会以这种方式表达对艾露喵的爱意</FONT>""",1,1,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,1,,0,0,0,执行开包,1837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40247,,3,,,,,,,,,,,,,,,,,,,,,,,,
40248,湮灭重炮礼包,"""<FONT COLOR=\""\#68A16A\"" >湮灭重炮礼包，打开后可获得：\n湮灭重炮无时限（铳枪武器时装），刺客假面无时限，猫饭券10个，鬼人药10个，硬化药10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40248,,3,,,,,,,,,,,,,,,,,,,,,,,,
40249,湮灭重炮.S级礼包,"""<FONT COLOR=\""\#68A16A\"" >湮灭重炮.S级礼包，打开后可获得：\n湮灭重炮.S级无时限（S级铳枪武器时装），刺客假面无时限，猫饭券10个，鬼人药[G]10个，硬化药[G]10个,项链碎片包5个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40249,,3,,,,,,,,,,,,,,,,,,,,,,,,
40250,瑶光次元弓礼包,"""<FONT COLOR=\""\#68A16A\"" >瑶光次元弓礼包，打开后可获得：\n瑶光次元弓无时限（弓武器时装），刺客残面无时限，猫饭券10个，鬼人药10个，硬化药10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40250,,3,,,,,,,,,,,,,,,,,,,,,,,,
40251,瑶光次元弓·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >瑶光次元弓·S级礼包，打开后可获得：\n瑶光次元弓·S无时限（S级弓武器时装），刺客残面无时限，猫饭券10个，鬼人药[G]10个，硬化药[G]10个,项链碎片包5个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40251,,3,,,,,,,,,,,,,,,,,,,,,,,,
40252,御石箱.水,"""<FONT COLOR=\""\#68A16A\"" >装满水属性御石素材的箱子，打开后可随机获得：青色鳞粉8~12pieces，绀青石.一阶2~4pieces，绀青石.二阶1~3pieces。三种水属性素材均可同时获得，但数量随机。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_water,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40252,,3,,,,,,,,,,,,,,,,,,,,,,,,
40253,御石箱.火,"""<FONT COLOR=\""\#68A16A\"" >装满火属性御石素材的箱子，打开后可随机获得：赤色鳞粉8~12pieces，绯烈砂.一阶2~4pieces，绯烈砂.二阶1~3pieces。三种火属性素材均可同时获得，但数量随机。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_fire,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40253,,3,,,,,,,,,,,,,,,,,,,,,,,,
40254,御石箱.雷,"""<FONT COLOR=\""\#68A16A\"" >装满雷属性御石素材的箱子，打开后可随机获得：金色鳞粉8~12pieces，电气石.一阶2~4pieces，电气石.二阶1~3pieces。三种雷属性素材均可同时获得，但数量随机。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_thunder,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40254,,3,,,,,,,,,,,,,,,,,,,,,,,,
40255,御石箱.龙,"""<FONT COLOR=\""\#68A16A\"" >装满龙属性御石素材的箱子，打开后可随机获得：紫色鳞粉8~12pieces，燧龙石.一阶2~4pieces，燧龙石.二阶1~3pieces。三种龙属性素材均可同时获得，但数量随机。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_dragon,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40255,,3,,,,,,,,,,,,,,,,,,,,,,,,
40256,御石箱.冰,"""<FONT COLOR=\""\#68A16A\"" >装满冰属性御石素材的箱子，打开后可随机获得：白色鳞粉8~12pieces，冰萤石.一阶2~4pieces，冰萤石.二阶1~3pieces。三种冰属性素材均可同时获得，但数量随机。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_ice,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40256,,3,,,,,,,,,,,,,,,,,,,,,,,,
40257,首饰盒,"""<FONT COLOR=\""\#68A16A\"" >装满项链淬炼素材的盒子，打开后可获得首饰玉5~10 pieces，可用于项链淬炼。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_chest_jewel,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40257,,3,,,,,,,,,,,,,,,,,,,,,,,,
40258,奇怪的纸盒,"""<FONT COLOR=\""\#68A16A\"" >艾露猫们放置心爱之物的奇怪的箱子，打开可随机获得2种道具。里面究竟放着什么样奇怪的物品呢？</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,Mart_vip_box01_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40258,,3,,,,,,,,,,,,,,,,,,,,,,,,
40259,暗曜哥特套装,"""<FONT COLOR=\""\#68A16A\"" >暗曜哥特无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">讲究品味和追求生活品质的哥特族所钟爱的服饰。精致繁复、高贵典雅，深色面料加上缎带和束腰的设计，衬托出完美的身材比例及贵族气质。</FONT>""",1,5,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40259,,3,,,,,,,,,,,,,,,,,,,,,,,,
40260,血裔哥特套装,"""<FONT COLOR=\""\#68A16A\"" >血裔哥特无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">血族后裔的标志性服饰。高贵典雅的紧身服饰设计，黑红相间的冷艳配色，让血族后裔充满神秘高傲的贵族气质。</FONT>""",1,5,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40260,,3,,,,,,,,,,,,,,,,,,,,,,,,
40261,皇家卫队套装,"""<FONT COLOR=\""\#68A16A\"" >皇家卫队无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">以金红色为主色调倾力打造的皇室风格时装，名家手工编织的布料辅以蓬松的羽毛装饰，尽显尊贵与奢华，是皇室庆典时必备的服饰。</FONT>""",1,5,mart_fashion_gifts_yellow,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40261,,3,,,,,,,,,,,,,,,,,,,,,,,,
40262,瑶光次元刀礼包,"""<FONT COLOR=\""\#68A16A\"" >瑶光次元刀礼包，打开后可获得：\n瑶光次元刀无时限（太刀武器时装），首饰玉10个，猫饭券10个，鬼人药10个，硬化药10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40262,,3,,,,,,,,,,,,,,,,,,,,,,,,
40263,瑶光次元刀·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >瑶光次元刀·S级礼包，打开后可获得：\n瑶光次元刀·S无时限（S级太刀武器时装），首饰玉20个，猫饭券10个，鬼人药[G]10个，硬化药[G]10个，项链碎片包5个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40263,,3,,,,,,,,,,,,,,,,,,,,,,,,
40264,如意震 Day锤礼包,"""<FONT COLOR=\""\#68A16A\"" >如意震天锤礼包，打开后可获得：\n如意震天锤无时限（大锤武器时装），首饰玉10个，猫饭券10个，鬼人药10个，硬化药10个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40264,,3,,,,,,,,,,,,,,,,,,,,,,,,
40265,如意震 Day锤·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >如意震天锤·S级礼包，打开后可获得：\n如意震天锤·S无时限（S级大锤武器时装），首饰玉20个，猫饭券10个，鬼人药[G]10个，硬化药[G]10个，项链碎片包5个。\n</FONT><BR><FONT COLOR=\""\#6285C6\"" >来源：商城</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40265,,3,,,,,,,,,,,,,,,,,,,,,,,,
40266,米拉德秘宝,"""<FONT COLOR=\""\#68A16A\"" >Use：随机获得一样道具</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">装满了米拉德村 each 类珍宝，是猎人们收集开启米拉德村宝藏 each 种信物的重要途径之一</FONT>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40266,,3,,,,,,,,,,,,,,,,,,,,,,,,
40267,瑶光战甲套装,"""<FONT COLOR=\""\#68A16A\"" >瑶光战甲无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">龙人遗迹中发现的神秘护甲。超轻量化的材质塑造出极其前卫的外形，从中还能感受到奇特的能量波动，是远远超越现代文明的产物。</FONT>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40267,,3,,,,,,,,,,,,,,,,,,,,,,,,
40268,粉黛佳人套装,"""<FONT COLOR=\""\#68A16A\"" >粉黛佳人无时限套装</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">超短裙，吊带袜，粉紫色内衣，性感妖娆的装束，给人带来无限的遐想。快送给你心中的那位粉黛佳人！</FONT>""",1,5,mart_fashion_gifts_purple,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40268,,3,,,,,,,,,,,,,,,,,,,,,,,,
40269,如意盘龙棍礼包,"""<FONT COLOR=\""\#68A16A\"" >如意盘龙棍礼包，打开后可获得：如意盘龙棍无时限（双刀武器时装），首饰玉10 pieces，猫饭券10 pieces，鬼人药10 pieces，硬化药10 pieces。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40269,,3,,,,,,,,,,,,,,,,,,,,,,,,
40270,如意盘龙棍·S级礼包,"""<FONT COLOR=\""\#68A16A\"" >如意盘龙棍·S级礼包，打开后可获得：如意盘龙棍·S无时限（S级双刀武器时装），Relic Slate20 pieces，首饰玉20 pieces，心眼药剂20 pieces</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_fashion_gifts_green,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40270,,3,,,,,,,,,,,,,,,,,,,,,,,,
40271,火龙蛋刀,"""<FONT COLOR=\""\#68A16A\"" >火龙蛋刀礼包，打开后获得:火龙蛋刀无时限（片手武器时装），首饰玉10 pieces，猫饭券10 pieces，鬼人药10 pieces，硬化药10 pieces。</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR>""",1,5,mart_fashion_gifts_blue,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40271,,3,,,,,,,,,,,,,,,,,,,,,,,,
40272,喵喵币50 pieces,"""<FONT COLOR=\""\#68A16A\"" >Use：获得50 pieces喵喵币</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">Contains 50 pieces喵喵币，可在艾露御用商店兑换艾露宝藏等道具。</FONT>""",1,5,Mart_Coop_CommonPack02_s,1,0,1,1,9,2,0,0,999,0,1,1,1,1,0,0,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,0,0,,0,0,0,执行开包,1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40272,,3,,,,,,,,,,,,,,,,,,,,,,,,
40273,7折购物券,"""<FONT COLOR=\""\#68A16A\"" >在Purchase商城物品时使用，可享受7折优惠</FONT><BR><FONT COLOR=\""\#6285C6\"" >Source：Mall</FONT><BR><BR><FONT COLOR=\""\#C6B262\"">VIP玩家可以享受折上折，每单Purchase限额50000点券，使用打折 Card的道具无法使用微信支付Purchase。</FONT>""",1,1,item_coupon_03,1,0,1,1,9,2,0,0,1,0,1,1,1,1,0,604800,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40273,,4,,,,,,,,,,,,,,,,,,,,,,,,
